post_id,text,comment_time,from_id,clean_text,keyword_i,mood
8180226,вредительство,1692089654,270769978,вредительство,0,0.2909797728061676
8180226,Да это бред собачий.,1692089699,17549722,да это бред собачий,0,-0.6908873729407787
8180226,"И это по итогу не помогло
Рубль сейчас снова начал падение",1692089718,547028897,и это по итогу не помогло рубль сейчас снова начал падение,0,-0.14979083091020584
8180226,Ну ну,1692089808,88474647,ну ну,0,-0.5389832393993856
8180226,А правительство и ЦБ вообще за народ или против ?,1692089999,246239138,а правительство и цб вообще за народ или против ,0,-0.15688941371627152
8180226,ЦБ выполняет указания МВФ то есть врагов.нврод сам так решил в 1993г.,1692090094,19766108,цб выполняет указания мвф то есть враговнврод сам так решил в 1993г,0,-0.10182041116058826
8180226,Путин поднял страну с колен это начало дальше будет хуже вывод делайте для себя сами!!!!! Скукожился доллар говорил Путин ох как скукожился что теперь 100₽ и ставки нам россиянам повысил!!!!,1692090164,132682268,путин поднял страну с колен это начало дальше будет хуже вывод делайте для себя сами скукожился доллар говорил путин ох как скукожился что теперь 100₽ и ставки нам россиянам повысил,0,-0.10859924554824829
8180226,Давайте поднимайте на вклады проценты,1692090521,55664251,давайте поднимайте на вклады проценты,0,-0.009616491850465536
8180226,"Править методом тыка, хорошая стратегия. Только отвечать надо головой, а ""не шмогла я""",1692090910,81813061,править методом тыка хорошая стратегия только отвечать надо головой а не шмогла я,0,-0.041757747530937195
8180226,"Наббиулина обещала 30… Она четко выполняет указание своего хозяина за лужей🤬
Сейчас ЦБ спасает экономику США от мировой долларовой инфляции, перетягивая её на экономику России . Для стабильного развития нашей экономики нам не нужны ни доллары ни евро,  они нужны только финансовым спекулянтам. Российский рубль полностью обеспечен ресурсной базой, в отличии от  Американских и Европейских фантиков. Штаты рушатся и, для того  им устоять они должны опять устроить в России 1991 год. Не дождутся😎💪🏻💪🏻💪🏻",1692090919,357490165,наббиулина обещала 30… она четко выполняет указание своего хозяина за лужей🤬 сейчас цб спасает экономику сша от мировой долларовой инфляции перетягивая её на экономику россии  для стабильного развития нашей экономики нам не нужны ни доллары ни евро  они нужны только финансовым спекулянтам российский рубль полностью обеспечен ресурсной базой в отличии от  американских и европейских фантиков штаты рушатся и для того  им устоять они должны опять устроить в россии 1991 год не дождутся😎💪🏻💪🏻💪🏻,0,-0.12419670820236206
