post_id,text,comment_time,from_id,clean_text,keyword_i,mood
14559238,"оххххохоооо, Рассеюшку ждут нелегкие времена",1687452461,741422051,оххххохоооо рассеюшку ждут нелегкие времена,0,0.13691911101341248
14559238,а нам то что? у нас и так стоит потолок цен на нефть и брать её дороже никто не будет,1687453137,773668266,а нам то что у нас и так стоит потолок цен на нефть и брать её дороже никто не будет,0,-0.29406201280653477
15044622,"На новый дворец Сечину не хватает,да и Миллер с его ежедневной зряплатой в 5 миллионов рублей поиздержался, бедолага.Надо помочь страдальцам",1695819713,823934958,на новый дворец сечину не хватаетда и миллер с его ежедневной зряплатой в 5 миллионов рублей поиздержался бедолаганадо помочь страдальцам,0,-0.25574878975749016
15044622,"Ну вообще все серое это предельно не правильно, поэтому перстаньте нести глупости",1695819755,690369440,ну вообще все серое это предельно не правильно поэтому перстаньте нести глупости,0,-0.44334758073091507
15044622,Давно пора,1695823304,69929418,давно пора,0,-0.03299537906423211
15044622,Ну чисто логически это может снизить цену на бензин конкретно на российских заправках,1695824079,384270280,ну чисто логически это может снизить цену на бензин конкретно на российских заправках,0,-0.1750789200887084
15044622,"Ну и отлично, такое нам скорее всего только на пользу)",1695825032,710581683,ну и отлично такое нам скорее всего только на пользу,0,0.7254544347524643
15044622,"Цены на топливо. Республика Тыва, город Кызыл. 
Рогозин космос не смог освоить, хоть цены на бензин его осваивают...",1695825058,526489136,цены на топливо республика тыва город кызыл  рогозин космос не смог освоить хоть цены на бензин его осваивают,0,0.02365763485431671
15044622,на темные,1695827819,434683370,на темные,0,0.0025783812161535025
15044622,"Епт! 🤣🤣🤣В других странах садят за это, а у нас сначала серый импорт разрешают, а потом пошлины за серый экпорт хотят поднять🤣🤣🤣страна дураков точно!!!! 🤣🤣",1695829246,381420595,епт 🤣🤣🤣в других странах садят за это а у нас сначала серый импорт разрешают а потом пошлины за серый экпорт хотят поднять🤣🤣🤣страна дураков точно 🤣🤣,0,-0.46933338418602943
15044622,так тогда увеличится капитализация в целом хороший шаг!,1695864610,712704751,так тогда увеличится капитализация в целом хороший шаг,0,0.06933489441871643
15044622,Надеюсь все таки меры сработают и цены на бенз стабилизуруются.,1695879438,711113044,надеюсь все таки меры сработают и цены на бенз стабилизуруются,0,-0.40160343423485756
12660750,Поминальная?,1661939437,176346772,поминальная,0,0.0
12660750,"—Гуманоиды и паутина на долларе 👽👽👽

—Армяне завоёвывают и порабощают внеземную цивилизацию 💪💪💪",1661939558,14783389,—гуманоиды и паутина на долларе 👽👽👽  —армяне завоёвывают и порабощают внеземную цивилизацию 💪💪💪,0,-0.2311154082417488
12660750,Боже мой . Вроде и банк русский а кредиты как для африканцев .  Я даже страны такой не знаю ..где ипотека в 7% льготной называется ..а потреб от 18%.  Это наверно какие то отсталые страны .,1661939567,598540905,боже мой  вроде и банк русский а кредиты как для африканцев   я даже страны такой не знаю где ипотека в 7 льготной называется а потреб от 18  это наверно какие то отсталые страны ,0,-0.35655301436781883
12660750,минфин и банк россии это шизофрения..😇,1661939652,652217343,минфин и банк россии это шизофрения😇,0,-0.10617063567042351
