post_id,text,comment_time,from_id,clean_text,keyword_i,mood
1148930,ЦБ не государственный ! По этому и живём в нищете ...,1587720062,564715902,цб не государственный  по этому и живём в нищете ,0,-0.6091614812612534
1148930,А если заканчивается действие карты 30 июня? Тоже будет перечисление?,1587724523,132854477,а если заканчивается действие карты 30 июня тоже будет перечисление,0,-0.03296212502755225
1409029,Вот я дурень старый Уазик продал!,1649912634,269778992,вот я дурень старый уазик продал,0,-0.13528724014759064
1409029,Почему не делать аналоги самим?,1649912734,198909762,почему не делать аналоги самим,0,-0.4455295638908865
1409029,А с какой это стати прямой импорт из Китая перекрыт? С Китаем как раз всё в порядке. Просто ремонтникам нужно поднять свои задницы и сделать заказы соответствующих запчастей.,1649913632,50852415,а с какой это стати прямой импорт из китая перекрыт с китаем как раз всё в порядке просто ремонтникам нужно поднять свои задницы и сделать заказы соответствующих запчастей,0,-0.09730201959609985
1409029,Куба!😂😂😂,1649951681,718559090,куба😂😂😂,0,0.9669140117039206
1345541,"Скажите , пожалуйста кредиты уже можно не возвращать ?",1646058360,374507280,скажите  пожалуйста кредиты уже можно не возвращать ,0,-0.020704283262602985
1345541,Путин поручил😆😆😆,1646065147,341248784,путин поручил😆😆😆,0,0.2710506021976471
1648647,"Карты Мир не работают в многих местах, а налички тоже много не вывезешь.",1665841817,749883921,карты мир не работают в многих местах а налички тоже много не вывезешь,0,-0.1799113042652607
1648647,"Как это понимать?отток нажитого непосильным трудом,спасайся кто может?пора военное положение объявлять,парад и бравада закончились.",1665849761,19513854,как это пониматьотток нажитого непосильным трудомспасайся кто можетпора военное положение объявлятьпарад и бравада закончились,0,-0.1521453559398651
1413128,Это как?,1650117380,8986189,это как,0,0.0
1413128,Спасибо.Дай вам бог))),1650117624,627580158,спасибодай вам бог,0,0.0018102114117937163
1413128,Олигархи опять выкрутились.,1650117724,630951541,олигархи опять выкрутились,0,-0.49921691603958607
1413128,должны же как-то патриоты жить заграницей.),1650117916,30122036,должны же както патриоты жить заграницей,0,-0.035170458257198334
1413128,"надо закрыть свои иностранные счеета, так спокойнее на мой взгляд, ввести да вложится в другое во что нибудь",1650118437,717881019,надо закрыть свои иностранные счеета так спокойнее на мой взгляд ввести да вложится в другое во что нибудь,0,-0.09696954861283302
1413128,А скрести  процентов 20 за комиссию?,1650121351,701256338,а скрести  процентов 20 за комиссию,0,-7.355556590482593e-05
1413128,Потявкали патриоты и всё!Скоро можно будет и мешками возить! Вот путинская рашка и сдулась в очередной раз.А вы говорите газ с нефтью в Европу не поставлять!Откуда путриоты будут бабки брать?,1650199662,536761571,потявкали патриоты и всёскоро можно будет и мешками возить вот путинская рашка и сдулась в очередной раза вы говорите газ с нефтью в европу не поставлятьоткуда путриоты будут бабки брать,0,-0.4394784066826105
120848,Но было уже поздно!,1422615397,261948994,но было уже поздно,0,-0.10623583197593689
120848,для сравнения в Европе это ставка в 3 раза ниже.,1422615472,17034990,для сравнения в европе это ставка в 3 раза ниже,0,-0.3042826696764678
120848,Национализировать Центробанк !,1422615861,276434752,национализировать центробанк ,0,-0.020224297419190407
120848,"[id17034990|Ivn], ECB interest rate Europe 0.050 % 09-04-2014",1422616456,5594516,id17034990ivn ecb interest rate europe 0050  09042014,0,-0.002491297200322151
