post_id,text,comment_time,from_id,clean_text,keyword_i,mood
13441026,"Остановили и ладно, потом запустят снова. Лишь бы у людей все хорошо было.",1670060002,477316780,остановили и ладно потом запустят снова лишь бы у людей все хорошо было,0,-0.13007715344429016
13441026,"Дед, походу, боролся с зарождением новой вселенной, вот и начал войну",1670060145,737256427,дед походу боролся с зарождением новой вселенной вот и начал войну,0,-0.016230199486017227
13441026,Троли пукинские. Смысл вашей жизни?,1670060556,296013061,троли пукинские смысл вашей жизни,0,-0.10421796911396086
13441026,С головой дружите?,1670060600,296013061,с головой дружите,0,-0.0008040857646847144
13441026,"Поэтому у них люди и не сидят в холодных квартирах, как у нас сейчас",1670060620,461072167,поэтому у них люди и не сидят в холодных квартирах как у нас сейчас,0,-0.4045184329152107
13441026,Как можно доверять челу который не раз нас наебывал..,1670060645,296013061,как можно доверять челу который не раз нас наебывал,0,0.02913731336593628
13441026,Вы одно не поймёте. Седня вам сладко.. За утра будет мрак. Живете одним днем,1670060711,296013061,вы одно не поймёте седня вам сладко за утра будет мрак живете одним днем,0,-0.28438067249953747
13441026,Завтра,1670060735,296013061,завтра,0,-0.0064882711303653196
13441026,тут уже давно остановилось всё,1670061019,7294948,тут уже давно остановилось всё,0,-0.261081263422966
13441026,"Вова на открывают, червоточин , ищут эту частицу когда всельная типо взорвалась ,хотят энергию червоточин использовать в потребление , а вдруг с 4 измерения вылизит бог Кузя и даст вам пиз..... Ды что суете нос туда что не подвластно",1670061785,483160865,вова на открывают червоточин  ищут эту частицу когда всельная типо взорвалась хотят энергию червоточин использовать в потребление  а вдруг с 4 измерения вылизит бог кузя и даст вам пиз ды что суете нос туда что не подвластно,0,-0.3113679327070713
13441026,"Мир прогрессирует куда то двигаться, а нас  москвичь китайский придумали",1670063205,598510642,мир прогрессирует куда то двигаться а нас  москвичь китайский придумали,0,-0.09346777107566595
13441026,"Электричество у них кончилось, что ли? Дожили, блин, что электричества нет. Обратились бы к России. У нас с электричеством проблем нет.",1670065566,475427334,электричество у них кончилось что ли дожили блин что электричества нет обратились бы к россии у нас с электричеством проблем нет,0,-0.6694717407226562
13441026,Большого огромного,1670077270,753828362,большого огромного,0,-0.02053368405904621
13441026,"😁 Вот ведь как гейропейцы стремятся к знаниям.. Как всегда, ни чего ради науки не жалеют.. 🤣",1670154710,267728760,😁 вот ведь как гейропейцы стремятся к знаниям как всегда ни чего ради науки не жалеют 🤣,0,-0.3621000424027443
15640579,"Так и до гендерной теории недалеко!
Все началось с газов!)))",1706245927,200283231,так и до гендерной теории недалеко все началось с газов,0,0.13528034836053848
15640579,Оказывается в роду кандидата в президенты Б.Надеждина были священники.,1706245960,174554693,оказывается в роду кандидата в президенты бнадеждина были священники,0,-0.10278184246271849
15640579,"А за озеленение (в жарком климате)- понижающий коэффициент, так как в летом озеленение понижает нагрев асфальта, бетона, металла на 40%!!!",1706245975,231269892,а за озеленение в жарком климате понижающий коэффициент так как в летом озеленение понижает нагрев асфальта бетона металла на 40,0,-0.02455172687768936
15640579,потреблять надо жёстко ограничивать...но среди вас нет антигероя с его крайне не попу ярными мерами..а значит все ваши патуги как мёртвому припарка..,1706245991,828758636,потреблять надо жёстко ограничиватьно среди вас нет антигероя с его крайне не попу ярными мерамиа значит все ваши патуги как мёртвому припарка,0,-0.5122239533811808
15640579,"Может не надо больше двигаться в форваторе глаболистического русла который запад прокладывает исключительно в своих интересах. Неужели нас жизнь не чему не научила? Так же остаемся глупыми, доверчивыми и в конце обобранными и обманутыми.",1706246160,241290749,может не надо больше двигаться в форваторе глаболистического русла который запад прокладывает исключительно в своих интересах неужели нас жизнь не чему не научила так же остаемся глупыми доверчивыми и в конце обобранными и обманутыми,0,-0.18450918793678284
15640579,Повестка вэф полным ходом...,1706246316,86895360,повестка вэф полным ходом,0,-0.05820999667048454
15640579,"Лишь бы содрать.
Есть выбросы, которые губят живое, а есть выбросы, такие как углекислый газ, которые являются питанием для растений !",1706246499,710330763,лишь бы содрать есть выбросы которые губят живое а есть выбросы такие как углекислый газ которые являются питанием для растений ,0,0.02365763485431671
15640579,"Пёрнуть - это же парниковые газы. В ЕС уже с коровами борются, которые много серут.",1706246550,829013725,пёрнуть  это же парниковые газы в ес уже с коровами борются которые много серут,0,-0.26354604959487915
15640579,Это ещё Чубайс предлогал,1706246562,476568718,это ещё чубайс предлогал,0,-0.17123745172284544
15640579,Давно пора,1706246632,583934552,давно пора,0,-0.03299537906423211
15640579,А кто платить то будет? Конечно же простой люд😂,1706246768,240208460,а кто платить то будет конечно же простой люд😂,0,-0.31648979568853974
15640579,Деньги стали заканчиваться,1706246783,1517910,деньги стали заканчиваться,0,-0.35264105163514614
15640579,"Плата за вред экологии должна направляться на восстановление ущерба. Но мы пойдём другим путём... Куда пойдет это бабло, понятно даже крмлеботам))",1706246984,9944643,плата за вред экологии должна направляться на восстановление ущерба но мы пойдём другим путём куда пойдет это бабло понятно даже крмлеботам,0,-0.13482200726866722
15640579,"Может России пора остановиться. Уже и озоновые дыры латали, и от советских самолётов отказывались, и фреон в холодильнике мешал. Теперь новые идеи глобализации поддерживать?",1706247037,711252510,может россии пора остановиться уже и озоновые дыры латали и от советских самолётов отказывались и фреон в холодильнике мешал теперь новые идеи глобализации поддерживать,0,-0.2647904735058546
15640579,Новая обдираловка,1706247283,200723025,новая обдираловка,0,-0.07210677117109299
15640579,Копируют олигархи России все из США —- пуповины связаны с ВОЗ и США,1706248274,519849594,копируют олигархи россии все из сша — пуповины связаны с воз и сша,0,-0.044677140191197395
15640579,"Лучше бы собирали эти газы, прогоняли через энергогенерирующие турбины, путем нагрева, а выхлоп прогоняли через сажевые фильтры, чтобы на выходе был конденсат обычной воды...",1706248383,243919869,лучше бы собирали эти газы прогоняли через энергогенерирующие турбины путем нагрева а выхлоп прогоняли через сажевые фильтры чтобы на выходе был конденсат обычной воды,0,-0.17349586449563503
15640579,Нак народ перенесут в коммунальные услуги.. в отопление.,1706248690,243528315,нак народ перенесут в коммунальные услуги в отопление,0,-0.17938373051583767
15640579,"Стремление найти собственные лекарства, от собственных головных болей.",1706249350,177715978,стремление найти собственные лекарства от собственных головных болей,0,-0.11646874994039536
15640579,"Мы не ослышались??? Скоро третий год воюем с супостатом, и при этом ложимся под очередную швабовскую дурильню???",1706249504,40643017,мы не ослышались скоро третий год воюем с супостатом и при этом ложимся под очередную швабовскую дурильню,0,-0.12342134490609169
15640579,И что изменится? Выпустил.. И заплатил и дальше гадить,1706249901,277787352,и что изменится выпустил и заплатил и дальше гадить,0,-0.08115364843979478
15640579,Соберут миллион а потратят из бюджета миллиард😂😂😂😂,1706250177,475496840,соберут миллион а потратят из бюджета миллиард😂😂😂😂,0,0.34444310888648033
15640579,"Ну вот дошутились про налоги ""за воздух"". Тупые головы в действии, не могут ни одного правильного закона принять, докатились, дальше ехать уже некуда",1706251050,21479540,ну вот дошутились про налоги за воздух тупые головы в действии не могут ни одного правильного закона принять докатились дальше ехать уже некуда,0,-0.3966717794537544
15640579,чево?),1706251295,846419265,чево,0,0.0
15640579,Идиртизммм🤦‍♂️,1706251984,631994859,идиртизммм🤦‍♂️,0,-0.40880129346624017
15640579,"Арктическая мерзлота тает и выделяет в тысячи раз больше газов, чем может выделить всё человечество. Значит, дело не в газах. Новая обдираловка",1706253270,6807056,арктическая мерзлота тает и выделяет в тысячи раз больше газов чем может выделить всё человечество значит дело не в газах новая обдираловка,0,-0.39047576300799847
15640579,https://t.me/Investofor,1706253552,206903536,httpstmeinvestofor,0,-0.042081489227712154
15640579,Не о б этом ли Чубайс мечтал😂,1706253730,846513531,не о б этом ли чубайс мечтал😂,0,0.09530229866504669
15640579,Предлагаю на опы счётчики поставить😂😂😂,1706253845,846513531,предлагаю на опы счётчики поставить😂😂😂,0,-0.07849688082933426
15640579,👍,1706255177,-215623936,👍,0,0.0
15640579,"Внедрите спиртную Казнь для чиновников коррупционеров, которым мы доверили управлять страной, а они пилят бюджет. И многое станет бесплатным. Вся медицина вместе с любыми операциями уж точно.",1706255225,13195957,внедрите спиртную казнь для чиновников коррупционеров которым мы доверили управлять страной а они пилят бюджет и многое станет бесплатным вся медицина вместе с любыми операциями уж точно,0,-0.21487042680382729
15640579,"Кто устраивает теракты,пожары--пусть они и платят.",1706259270,11931237,кто устраивает терактыпожарыпусть они и платят,0,-0.1368528341408819
15640579,Это Западная повестка направленная против РФ и других стран,1706265611,631994859,это западная повестка направленная против рф и других стран,0,-0.1368030277080834
15583239,На безрыбье и рак рыба,1705311196,6906318,на безрыбье и рак рыба,0,0.037454727571457624
15583239,"Фильм собрал кассу тут всё кинотеатры заставили крутить его, фильм про холопов для холопов как 1 тыс человек трудятся из за одной барыни из золотой молодёжи! Фильм унижает всех Россиян!!!",1705311242,14606392,фильм собрал кассу тут всё кинотеатры заставили крутить его фильм про холопов для холопов как 1 тыс человек трудятся из за одной барыни из золотой молодёжи фильм унижает всех россиян,0,0.02365763485431671
15583239,Холопье развлекалово у нас в трэнде(,1705311246,163893011,холопье развлекалово у нас в трэнде,0,-0.9167017359286547
15583239,"Сейчас инфо-цыган прижмут, а их клиенты повалят в кинотеатры на подобного рвадо жвачку.",1705311624,824056565,сейчас инфоцыган прижмут а их клиенты повалят в кинотеатры на подобного рвадо жвачку,0,-0.07856978848576546
15583239,Про царей и холопов только и снимаем,1705311692,804090154,про царей и холопов только и снимаем,0,-0.11061269440688193
15583239,Подожду Холоп 6 и посмотрю сразу все части.,1705311708,618952841,подожду холоп 6 и посмотрю сразу все части,0,-0.03523008152842522
15583239,Холоп... Это что-то на скрепном?,1705312034,9942899,холоп это чтото на скрепном,0,-0.06825744267553091
15583239,фейк-фиг бы они так быстро собрали данные о продажа билетов,1705313140,186202161,фейкфиг бы они так быстро собрали данные о продажа билетов,0,-0.15221093967556953
15583239,"СЛОВО ПАЦАНА , ВМЕСТО ТИМУР И ЕГО КОМАНДА. КУДА КАТИТСЯ МИР!",1705313142,314835365,слово пацана  вместо тимур и его команда куда катится мир,0,0.34758156538009644
15583239,🙏😇🙏,1705314850,159947909,🙏😇🙏,0,0.0
15583239,"Это прорыв!
Скоро заживём!",1705316302,368387520,это прорыв скоро заживём,0,0.5881346082314849
15583239,"Да-да, всех зажиточных россиян надо довести до уровня холопа, чтобы стали более управляемые.",1705325383,677706290,дада всех зажиточных россиян надо довести до уровня холопа чтобы стали более управляемые,0,-0.4100729953497648
15558665,😁,1704889324,563488472,😁,0,0.0
15558665,Свои должны этим заниматься,1704889451,836788980,свои должны этим заниматься,0,-0.07010266627185047
15558665,В Росии киски уже давно не прыгают ......,1704889569,440255884,в росии киски уже давно не прыгают ,0,-0.5620367750525475
15558665,сразу после того как сербский доброволец пожаловался на издевательства со стороны ЛДНР?,1704890151,178423992,сразу после того как сербский доброволец пожаловался на издевательства со стороны лднр,0,-0.13041605055332184
15558665,"На самом деле все просто 
Рассветы, закаты, подростки 
Машины, зажженные фары 
На заднем сидении влюбленные пары",1704891631,177715978,на самом деле все просто  рассветы закаты подростки  машины зажженные фары  на заднем сидении влюбленные пары,0,-0.1903405711054802
15558665,что там с делом российских дипломатов в южной америке и вывозом наркоты в чемоданах спецрейсами?,1704896061,181718023,что там с делом российских дипломатов в южной америке и вывозом наркоты в чемоданах спецрейсами,0,-0.05202773865312338
14163980,Итак дорогие ещё и сервис накручивает,1680726757,16085376,итак дорогие ещё и сервис накручивает,0,-0.17221365310251713
14163980,Разрешают они😂 владелец в праве сам решить что хочет поставить или залить в свой автомобиль. Сервис предоставляет работу.,1680726784,41229260,разрешают они😂 владелец в праве сам решить что хочет поставить или залить в свой автомобиль сервис предоставляет работу,0,-0.4118521362543106
14163980,👍 Perfekto,1680726869,76733943,👍 perfekto,0,0.008512004307704046
14163980,😂😂😂😂так всегда было,1680726877,105748468,😂😂😂😂так всегда было,0,0.707955364137888
14163980,В гаражах только со своим и надо,1680726890,2320306,в гаражах только со своим и надо,0,-0.031061355024576187
14163980,"В нормальных сервисах, где ценят своих клиентов, накрутки на запчасти не существует, сто и так берет их со скидкой . Если сервис проверенный, то ещё как покупают",1680726937,257929670,в нормальных сервисах где ценят своих клиентов накрутки на запчасти не существует сто и так берет их со скидкой  если сервис проверенный то ещё как покупают,0,-0.165975421667099
14163980,Че то как то плохо вяжется с инфляцией в 4%🤔,1680728256,665220660,че то как то плохо вяжется с инфляцией в 4🤔,0,-0.22701351763680577
14163980,обычно так и было.,1680729381,164836471,обычно так и было,0,-0.0171795841306448
14163980,Вот оно светлое путинское будущее 🤣,1680730260,14349799,вот оно светлое путинское будущее 🤣,0,-0.055178623646497726
14163980,Всегда так делал,1680734957,491591851,всегда так делал,0,-0.021113763563334942
14163980,А запчасти в магазинах раздают бесплатно? В этом и есть смысл экономии?,1680743358,15954189,а запчасти в магазинах раздают бесплатно в этом и есть смысл экономии,0,-0.06755397678352892
14823437,"куда индексировать? и так платишь не понятно за что, мегафон не работает в квартире. Надо на окно класть телефон",1692108119,139749948,куда индексировать и так платишь не понятно за что мегафон не работает в квартире надо на окно класть телефон,0,-0.0722778420895338
14823437,"власти не отвечают и не платят за решения и вложения бизнеса -это частный бизнес и его риски.

однако. если дело касается невидимой госмонополии выдаваемой за частный бизнес - то это совсем другой сюжет. этим компенсируют)",1692108453,181718023,власти не отвечают и не платят за решения и вложения бизнеса это частный бизнес и его риски  однако если дело касается невидимой госмонополии выдаваемой за частный бизнес  то это совсем другой сюжет этим компенсируют,0,-0.30586421489715576
14823437,"Цены растут, а качество связи падает.",1692108948,1050954,цены растут а качество связи падает,0,-0.15091264620423317
14823437,"Olga,ты сначала помоги жителям Лахоны связь восстановить ,дома отстроить ,а потом о нас ,россиянах ,побеспокойся .",1692109068,808164769,olgaты сначала помоги жителям лахоны связь восстановить дома отстроить а потом о нас россиянах побеспокойся ,0,-0.1753605268895626
14823437,"Не вижу странности в том, что мобильная связь дорожает. Тарифы всегда становятся дороже, и арихивные тоже, на них никто цену не замораживал так-то. Поэтому смысла причитать и ругаться на это нет, там рост цен буквально на десять процентов, не так уж и много по итогу.",1692109431,793432060,не вижу странности в том что мобильная связь дорожает тарифы всегда становятся дороже и арихивные тоже на них никто цену не замораживал такто поэтому смысла причитать и ругаться на это нет там рост цен буквально на десять процентов не так уж и много по итогу,0,-0.12937146425247192
14823437,"Ну и что не так, в самом деле? Цены же не от балды растут, экономика встряхнулась, это нормально в такой ситуации. Да и цены то на архивные тарифы подняли,никто не мешает с них перейти на другие.",1692109455,796069803,ну и что не так в самом деле цены же не от балды растут экономика встряхнулась это нормально в такой ситуации да и цены то на архивные тарифы поднялиникто не мешает с них перейти на другие,0,-0.16806282103061676
14823437,До введения санкций операторы оплачивали развитие сетей иностранной валютой. Поэтому в текущей ситуации компании не могут поддерживать прежний уровень вложений в сеть для ее бесперебойной работы,1692109868,813034851,до введения санкций операторы оплачивали развитие сетей иностранной валютой поэтому в текущей ситуации компании не могут поддерживать прежний уровень вложений в сеть для ее бесперебойной работы,0,-0.05986097455024719
14823437,"Какое отношение министерство имеет к частной деятельности компании и их клиентов, что за серая схема или это не частные компании?",1692110275,494560918,какое отношение министерство имеет к частной деятельности компании и их клиентов что за серая схема или это не частные компании,0,-0.3464459888637066
14823437,Наркоманы заплатят любой тариф.,1692112251,621761087,наркоманы заплатят любой тариф,0,-0.010808258317410946
14823437,Ага на содержание инфраструктуры... В Дубае🤣,1692115312,253200849,ага на содержание инфраструктуры в дубае🤣,0,-0.1956657785922289
14823437,Пейджеры здрасьте приехали опять,1692127268,688466236,пейджеры здрасьте приехали опять,0,-0.2601268782746047
14823437,"На мой взгляд это было предсказуемо, что цены вырастут на тарифы так же, как они выросли на другие товары и услуги, как ни крути, а ситуация в мире сами знаете какая, так что она не может не влиять на наши реалии, тем более там подорожание то прости господи 30 рублей",1692142327,814626379,на мой взгляд это было предсказуемо что цены вырастут на тарифы так же как они выросли на другие товары и услуги как ни крути а ситуация в мире сами знаете какая так что она не может не влиять на наши реалии тем более там подорожание то прости господи 30 рублей,0,-0.06933489441871643
15669265,"Никаких шансов нет, у тех кто не был президентом, народ только за него!",1706716662,533237144,никаких шансов нет у тех кто не был президентом народ только за него,0,-0.44189275056123734
15669265,Мне одна сотрудница крупного банка рассказала что к ним пришла пожилая женщина и при них переводила деньги мошенникам не смотря на то что они ее вместе с заведующей офиса отговаривали это делать .Они онлайн могут заблокировать перевод по подозрению что человек это делает против своей воли но в офисе они по закону не имеют права препятствовать человеку распоряжаться своими деньгами,1706716782,800755858,мне одна сотрудница крупного банка рассказала что к ним пришла пожилая женщина и при них переводила деньги мошенникам не смотря на то что они ее вместе с заведующей офиса отговаривали это делать они онлайн могут заблокировать перевод по подозрению что человек это делает против своей воли но в офисе они по закону не имеют права препятствовать человеку распоряжаться своими деньгами,0,-0.10867542028427124
15669265,Государство,1706719223,14783389,государство,0,-0.9313546170014888
15669265,"- Вчера смотрел телик. Все первые лица такие серьёзные, что-то решают, а в стране как был бардак - так и остался... 
- Так они же в телевизоре живут.
https://www.youtube.com/watch?v=o6nAKqXAGUA",1706722993,845658128, вчера смотрел телик все первые лица такие серьёзные чтото решают а в стране как был бардак  так и остался   так они же в телевизоре живут httpswwwyoutubecomwatchvo6nakqxagua,0,-0.2098144069314003
15669265,За Надеждина. Больше не за кого,1706726438,214909776,за надеждина больше не за кого,0,-0.03377781645394862
13246485,"Снова свиньи бьют по мирным обьектам,режим клоуна переходит в фашисткий!!",1667736219,19097636,снова свиньи бьют по мирным обьектамрежим клоуна переходит в фашисткий,0,-0.09814220294356346
